Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad,Reporte,Equipo,Fecha,Error,Tiempo
peruano,macho,709.57,NA,20,negro,sano,39,Ser. No.: 6543BF2-X - Date: 2024-02-26 13:46:18.801 - Status: OK,1,2024-02-26T18:46:18Z,FALSE,2.86843333641688
andino,macho,671.19,26,16,marrón,gordo,34,Ser. No.: 6543BF2-X - Date: 2024-02-26 13:47:01.488 - Status: OK,1,2024-02-26T18:47:01Z,FALSE,0.7114499966303508
americano,hembra,836.83,NA,21,marrón,sano,35,Ser. No.: 6543BF2-X - Date: 2024-02-26 13:47:46.528 - Status: OK,1,2024-02-26T18:47:46Z,FALSE,0.7506666700045268
peruano,macho,859.21,22,18,negro,gordo,51,Ser. No.: 6543BF2-X - Date: 2024-02-26 13:50:18.569 - Status: OK,1,2024-02-26T18:50:18Z,FALSE,2.534016664822896
peruano,hembra,711.73,NA,17,blanco,gordo,13,Ser. No.: 6543BF2-X - Date: 2024-02-26 13:52:20.457 - Status: OK,1,2024-02-26T18:52:20Z,FALSE,2.0314666668574017
andino,hembra,748,24,15,blanco,gordo,44,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:01:08.407 - Status: OK,1,2024-02-26T19:01:08Z,FALSE,8.799166667461396
peruano,hembra,755.85,27,17,blanco,gordo,28,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:06:36.732 - Status: OK,1,2024-02-26T19:06:36Z,FALSE,5.472083334128062
peruano,macho,799.4,30,NA,blanco,NA,66,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:09:43.741 - Status: OK,1,2024-02-26T19:09:43Z,FALSE,3.1168166637420653
abisinio,macho,611.82,27,18,negro,sano,51,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:11:34.053 - Status: OK,1,2024-02-26T19:11:34Z,FALSE,1.838533333937327
andino,macho,760.35,27,NA,blanco,NA,54,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:23:51.009 - Status: OK,1,2024-02-26T19:23:51Z,FALSE,12.28260000149409
peruano,hembra,690.13,NA,20,blanco,sano,48,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:30:11.182 - Status: OK,1,2024-02-26T19:30:11Z,FALSE,6.33621666431427
andino,macho,901.13,25,18,blanco,gordo,39,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:36:51.935 - Status: OK,1,2024-02-26T19:36:51Z,FALSE,6.679216667016347
andino,hembra,619.14,NA,16,rojizo,sano,12,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:37:21.024 - Status: OK,1,2024-02-26T19:37:21Z,FALSE,0.4848166664441427
andino,hembra,698,21,17,blanco,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:37:41.063 - Status: OK,1,2024-02-26T19:37:41Z,FALSE,0.3339833339055379
andino,macho,824.04,26,18,tricolor,gordo,39,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:40:56.957 - Status: OK,1,2024-02-26T19:40:56Z,FALSE,3.264900000890096
peruano,macho,778.58,24,20,marrón,sano,51,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:54:47.251 - Status: OK,1,2024-02-26T19:54:47Z,FALSE,13.838233331839245
peruano,macho,NA,28,19,blanco,NA,41,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:58:27.242 - Status: OK,1,2024-02-26T19:58:27Z,FALSE,3.666516669591268
andino,macho,845.93,20,NA,negro,NA,28,Ser. No.: 6543BF2-X - Date: 2024-02-26 14:58:33.963 - Status: OK,1,2024-02-26T19:58:33Z,FALSE,0.11201666593551636
andino,macho,886.8,24,19,blanco,sano,60,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:02:29.538 - Status: OK,1,2024-02-26T20:02:29Z,FALSE,3.9262500007947287
peruano,macho,941.61,26,NA,negro,NA,51,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:16:17.024 - Status: OK,1,2024-02-26T20:16:17Z,FALSE,13.791433330376943
peruano,macho,731.48,22,NA,blanco,NA,29,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:19:42.876 - Status: OK,1,2024-02-26T20:19:42Z,FALSE,3.4308666666348775
híbrido,hembra,864.99,27,NA,blanco,NA,56,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:25:24.443 - Status: OK,1,2024-02-26T20:25:24Z,FALSE,5.692783335844676
peruano,macho,723.54,23,NA,blanco,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:31:33.034 - Status: OK,1,2024-02-26T20:31:33Z,FALSE,6.143183330694835
peruano,macho,717.45,29,19,pintado,sano,32,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:37:43.146 - Status: OK,1,2024-02-26T20:37:43Z,FALSE,6.168533333142599
peruano,macho,721.42,31,19,blanco,sano,64,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:50:56.6 - Status: OK,1,2024-02-26T20:50:56Z,FALSE,13.224233333269757
andino,hembra,735.16,28,NA,tricolor,NA,48,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:50:59.191 - Status: OK,1,2024-02-26T20:50:59Z,FALSE,0.04318333466847737
peruano,hembra,459.98,NA,NA,blanco,NA,31,Ser. No.: 6543BF2-X - Date: 2024-02-26 15:56:54.347 - Status: OK,1,2024-02-26T20:56:54Z,FALSE,5.919266664981842
andino,macho,745.54,25,17,negro,sano,58,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:10:13.268 - Status: OK,1,2024-02-26T21:10:13Z,FALSE,13.315350000063578
peruano,macho,779.77,24,21,blanco,sano,27,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:16:29.015 - Status: OK,1,2024-02-26T21:16:29Z,FALSE,6.262450003623963
peruano,hembra,847.15,26,20,negro,sano,52,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:18:10.301 - Status: OK,1,2024-02-26T21:18:10Z,FALSE,1.688100000222524
andino,macho,886.35,NA,20,tricolor,sano,63,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:20:58.342 - Status: OK,1,2024-02-26T21:20:58Z,FALSE,2.800683331489563
andino,macho,757.43,NA,NA,blanco,NA,27,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:21:12.343 - Status: OK,1,2024-02-26T21:21:12Z,FALSE,0.23334999879201257
andino,macho,599.2,22,17,blanco,sano,44,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:23:33.868 - Status: OK,1,2024-02-26T21:23:33Z,FALSE,2.358750001589457
híbrido,macho,1507.1,26,NA,tricolor,NA,15,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:24:04.591 - Status: OK,1,2024-02-26T21:24:04Z,FALSE,0.5120500008265177
peruano,macho,694.32,27,19,pintado,sano,59,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:26:55.556 - Status: OK,1,2024-02-26T21:26:55Z,FALSE,2.8494166652361552
andino,hembra,NA,26,NA,marrón,NA,53,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:34:00.597 - Status: OK,1,2024-02-26T21:34:00Z,FALSE,7.084016664822896
andino,macho,872.64,25,17,blanco,gordo,56,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:36:35.349 - Status: OK,1,2024-02-26T21:36:35Z,FALSE,2.579200001557668
andino,hembra,NA,NA,17,negro,NA,23,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:41:17.458 - Status: OK,1,2024-02-26T21:41:17Z,FALSE,4.701816666126251
peruano,macho,NA,26,NA,blanco,NA,41,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:45:25.214 - Status: OK,1,2024-02-26T21:45:25Z,FALSE,4.129266667366028
americano,macho,NA,34,19,negro,NA,42,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:46:11.317 - Status: OK,1,2024-02-26T21:46:11Z,FALSE,0.7683833320935567
andino,hembra,630.63,25,18,tricolor,sano,20,Ser. No.: 6543BF2-X - Date: 2024-02-26 16:58:17.715 - Status: OK,1,2024-02-26T21:58:17Z,FALSE,12.106633333365124
peruano,macho,NA,25,NA,blanco,NA,37,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:00:45.12 - Status: OK,1,2024-02-27T13:00:45Z,FALSE,NA
peruano,hembra,515.32,22,NA,blanco,NA,36,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:10:32.79 - Status: OK,1,2024-02-27T13:10:32Z,FALSE,9.794500001271564
abisinio,macho,NA,24,NA,gris,NA,57,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:14:12.53 - Status: OK,1,2024-02-27T13:14:12Z,FALSE,3.662333333492279
americano,macho,NA,32,20,blanco,NA,45,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:16:41.793 - Status: OK,1,2024-02-27T13:16:41Z,FALSE,2.4877166668574016
híbrido,hembra,1189.88,NA,NA,tricolor,NA,53,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:19:13.764 - Status: OK,1,2024-02-27T13:19:13Z,FALSE,2.5328499992688496
peruano,macho,NA,30,19,marrón,NA,54,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:25:40.383 - Status: OK,1,2024-02-27T13:25:40Z,FALSE,6.443649999300638
peruano,macho,681.76,28,20,blanco,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:27:44.936 - Status: OK,1,2024-02-27T13:27:44Z,FALSE,2.0758833368619283
andino,hembra,NA,NA,16,marrón,NA,57,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:30:47.377 - Status: OK,1,2024-02-27T13:30:47Z,FALSE,3.0406833330790204
andino,macho,743.69,30,18,marrón,sano,53,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:32:55.486 - Status: OK,1,2024-02-27T13:32:55Z,FALSE,2.1351499994595846
peruano,hembra,623.22,21,19,blanco,sano,43,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:35:12.473 - Status: OK,1,2024-02-27T13:35:12Z,FALSE,2.283116666475932
andino,macho,NA,21,NA,negro,NA,39,Ser. No.: 6543BF2-X - Date: 2024-02-27 08:59:50.672 - Status: OK,1,2024-02-27T13:59:50Z,FALSE,24.636649998029075
peruano,hembra,736.76,31,18,blanco,sano,16,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:04:38.979 - Status: OK,1,2024-02-27T14:04:38Z,FALSE,4.805116669336955
peruano,hembra,683.71,24,18,pintado,sano,33,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:04:48.77 - Status: OK,1,2024-02-27T14:04:48Z,FALSE,0.163183331489563
peruano,macho,896.12,26,22,pintado,sano,42,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:06:21.87 - Status: OK,1,2024-02-27T14:06:21Z,FALSE,1.5516666650772095
peruano,macho,NA,29,NA,blanco,NA,60,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:06:52.852 - Status: OK,1,2024-02-27T14:06:52Z,FALSE,0.5163666685422261
abisinio,macho,NA,26,16,negro,NA,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:16:02.048 - Status: OK,1,2024-02-27T14:16:02Z,FALSE,9.153266668319702
peruano,hembra,730.78,25,19,blanco,sano,17,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:21:52.451 - Status: OK,1,2024-02-27T14:21:52Z,FALSE,5.840049997965495
andino,macho,707.42,17,NA,rojizo,NA,25,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:24:36.089 - Status: OK,1,2024-02-27T14:24:36Z,FALSE,2.727300000190735
andino,macho,886.82,NA,NA,negro,NA,46,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:32:01.736 - Status: OK,1,2024-02-27T14:32:01Z,FALSE,7.427450001239777
híbrido,macho,997.88,31,18,pintado,gordo,30,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:46:46.53 - Status: OK,1,2024-02-27T14:46:46Z,FALSE,14.746566665172576
híbrido,macho,1169.89,NA,17,tricolor,obeso,37,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:55:48.163 - Status: OK,1,2024-02-27T14:55:48Z,FALSE,9.027216668923696
peruano,macho,812.55,28,19,marrón,sano,24,Ser. No.: 6543BF2-X - Date: 2024-02-27 09:59:01.903 - Status: OK,1,2024-02-27T14:59:01Z,FALSE,3.229000000158946
peruano,macho,785.6,29,20,blanco,sano,51,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:02:26.67 - Status: OK,1,2024-02-27T15:02:26Z,FALSE,3.4127833326657613
andino,macho,802.39,34,17,tricolor,gordo,54,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:04:26.378 - Status: OK,1,2024-02-27T15:04:26Z,FALSE,1.995133332411448
andino,macho,836.96,29,NA,tricolor,NA,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:06:27.426 - Status: OK,1,2024-02-27T15:06:27Z,FALSE,2.017466668287913
peruano,macho,1001.5,NA,21,marrón,sano,25,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:07:52.515 - Status: OK,1,2024-02-27T15:07:52Z,FALSE,1.418149999777476
peruano,hembra,560.57,NA,17,pintado,sano,25,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:11:24.33 - Status: OK,1,2024-02-27T15:11:24Z,FALSE,3.5302499969800314
peruano,macho,769.42,25,NA,blanco,NA,62,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:12:09.545 - Status: OK,1,2024-02-27T15:12:09Z,FALSE,0.7535833358764649
andino,hembra,NA,27,17,negro,NA,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:27:41.664 - Status: OK,1,2024-02-27T15:27:41Z,FALSE,15.535316665967306
abisinio,macho,734.9,NA,NA,negro,NA,27,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:40:14.596 - Status: OK,1,2024-02-27T15:40:14Z,FALSE,12.548866665363311
peruano,hembra,740.76,23,18,marrón,sano,46,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:43:04.717 - Status: OK,1,2024-02-27T15:43:04Z,FALSE,2.835350000858307
peruano,hembra,603.41,21,NA,negro,NA,14,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:51:32.789 - Status: OK,1,2024-02-27T15:51:32Z,FALSE,8.467866667111714
andino,macho,839.96,26,NA,blanco,NA,22,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:54:46.372 - Status: OK,1,2024-02-27T15:54:46Z,FALSE,3.2263833324114484
peruano,macho,800.81,28,20,pintado,sano,38,Ser. No.: 6543BF2-X - Date: 2024-02-27 10:59:07.955 - Status: OK,1,2024-02-27T15:59:07Z,FALSE,4.359716665744782
peruano,hembra,807.48,NA,17,pintado,gordo,13,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:10:10.194 - Status: OK,1,2024-02-27T16:10:10Z,FALSE,11.0373166680336
andino,hembra,740.43,24,17,marrón,gordo,38,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:16:32.973 - Status: OK,1,2024-02-27T16:16:32Z,FALSE,6.37965000073115
híbrido,macho,996.29,21,18,pintado,gordo,31,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:20:14.611 - Status: OK,1,2024-02-27T16:20:14Z,FALSE,3.6939666668574014
peruano,hembra,616.91,NA,16,marrón,sano,47,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:27:34.85 - Status: OK,1,2024-02-27T16:27:34Z,FALSE,7.337316664059957
híbrido,macho,696.27,NA,NA,tricolor,NA,26,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:34:15.722 - Status: OK,1,2024-02-27T16:34:15Z,FALSE,6.681199999650319
peruano,macho,935.7,NA,19,blanco,gordo,51,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:40:12.73 - Status: OK,1,2024-02-27T16:40:12Z,FALSE,5.950133335590363
andino,macho,NA,NA,19,marrón,NA,36,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:40:30.236 - Status: OK,1,2024-02-27T16:40:30Z,FALSE,0.29176666736602785
peruano,macho,NA,24,19,blanco,NA,38,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:43:17.911 - Status: OK,1,2024-02-27T16:43:17Z,FALSE,2.794583332538605
andino,hembra,753.53,NA,16,blanco,gordo,58,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:44:41.333 - Status: OK,1,2024-02-27T16:44:41Z,FALSE,1.3903666655222575
peruano,macho,773.66,26,NA,negro,NA,33,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:45:26.121 - Status: OK,1,2024-02-27T16:45:26Z,FALSE,0.7464666684468587
peruano,macho,668.22,29,NA,marrón,NA,34,Ser. No.: 6543BF2-X - Date: 2024-02-27 11:50:10.117 - Status: OK,1,2024-02-27T16:50:10Z,FALSE,4.7332666675249735
peruano,macho,775.68,24,19,blanco,sano,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:06:33.707 - Status: OK,1,2024-02-27T18:06:33Z,FALSE,NA
peruano,macho,912.32,31,20,negro,sano,54,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:10:33.799 - Status: OK,1,2024-02-27T18:10:33Z,FALSE,4.00153333346049
peruano,hembra,796.18,24,17,marrón,gordo,23,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:12:05.06 - Status: OK,1,2024-02-27T18:12:05Z,FALSE,1.5210166652997337
abisinio,macho,520.22,21,NA,marrón oscuro,NA,34,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:16:22.866 - Status: OK,1,2024-02-27T18:16:22Z,FALSE,4.296766666571299
andino,macho,NA,27,19,blanco,NA,55,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:17:06.584 - Status: OK,1,2024-02-27T18:17:06Z,FALSE,0.7286333362261455
peruano,macho,742.24,27,20,marrón,sano,18,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:18:58.496 - Status: OK,1,2024-02-27T18:18:58Z,FALSE,1.8651999990145365
peruano,macho,800.82,27,19,blanco,sano,39,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:22:23.945 - Status: OK,1,2024-02-27T18:22:23Z,FALSE,3.424149998029073
andino,hembra,626.12,20,16,rojizo,sano,57,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:24:55.742 - Status: OK,1,2024-02-27T18:24:55Z,FALSE,2.5299500028292337
andino,macho,883.39,27,NA,blanco,NA,19,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:28:58.237 - Status: OK,1,2024-02-27T18:28:58Z,FALSE,4.041583331425985
peruano,macho,847.03,NA,19,blanco,sano,22,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:33:41.784 - Status: OK,1,2024-02-27T18:33:41Z,FALSE,4.725783332188924
andino,macho,871.44,NA,NA,negro,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:33:50.234 - Status: OK,1,2024-02-27T18:33:50Z,FALSE,0.14083333412806193
peruano,hembra,752.97,25,NA,blanco,NA,46,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:36:17.4 - Status: OK,1,2024-02-27T18:36:17Z,FALSE,2.4527666687965395
peruano,hembra,584.29,NA,17,blanco,sano,60,Ser. No.: 6543BF2-X - Date: 2024-02-27 13:57:19.487 - Status: OK,1,2024-02-27T18:57:19Z,FALSE,21.03478333155314
peruano,macho,821.02,30,21,negro,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:03:22.848 - Status: OK,1,2024-02-27T19:03:22Z,FALSE,6.056016667683919
peruano,macho,1002.58,30,22,negro,sano,21,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:16:11.109 - Status: OK,1,2024-02-27T19:16:11Z,FALSE,12.804349998633066
híbrido,macho,630.8,30,19,blanco,sano,25,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:18:53.252 - Status: OK,1,2024-02-27T19:18:53Z,FALSE,2.7023833354314166
peruano,hembra,764.8,26,18,marrón,sano,13,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:26:48.525 - Status: OK,1,2024-02-27T19:26:48Z,FALSE,7.921216666698456
andino,hembra,674.5,23,16,marrón,gordo,14,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:30:57.28 - Status: OK,1,2024-02-27T19:30:57Z,FALSE,4.145916664600373
andino,macho,680.92,20,NA,blanco,NA,29,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:44:20.65 - Status: OK,1,2024-02-27T19:44:20Z,FALSE,13.389500002066294
andino,macho,978.64,25,NA,negro,NA,22,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:50:34.352 - Status: OK,1,2024-02-27T19:50:34Z,FALSE,6.22836666504542
peruano,macho,794.28,32,18,pintado,sano,14,Ser. No.: 6543BF2-X - Date: 2024-02-27 14:58:22.645 - Status: OK,1,2024-02-27T19:58:22Z,FALSE,7.804883333047231
peruano,hembra,616.73,25,18,marrón,sano,33,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:00:30.886 - Status: OK,1,2024-02-27T20:00:30Z,FALSE,2.1373499989509583
peruano,macho,782.54,NA,20,negro,sano,45,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:01:52.208 - Status: OK,1,2024-02-27T20:01:52Z,FALSE,1.3553666671117146
peruano,macho,733.96,26,19,negro,sano,20,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:06:18.474 - Status: OK,1,2024-02-27T20:06:18Z,FALSE,4.437766667207082
peruano,hembra,NA,26,17,negro,NA,29,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:08:47.069 - Status: OK,1,2024-02-27T20:08:47Z,FALSE,2.4765833338101704
andino,macho,776.75,25,18,blanco,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:14:04.575 - Status: OK,1,2024-02-27T20:14:04Z,FALSE,5.291766667366028
híbrido,macho,1145.67,26,27,tricolor,sano,36,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:15:04.622 - Status: OK,1,2024-02-27T20:15:04Z,FALSE,1.000783332188924
andino,macho,732.61,25,NA,negro,NA,44,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:15:52.614 - Status: OK,1,2024-02-27T20:15:52Z,FALSE,0.7998666683832805
peruano,macho,NA,23,20,pintado,NA,58,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:19:49.482 - Status: OK,1,2024-02-27T20:19:49Z,FALSE,3.9478000005086265
peruano,macho,895.96,NA,20,marrón,sano,38,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:43:01.862 - Status: OK,1,2024-02-27T20:43:01Z,FALSE,23.20633333126704
peruano,macho,932.37,NA,19,negro,gordo,46,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:52:06.082 - Status: OK,1,2024-02-27T20:52:06Z,FALSE,9.07033333381017
peruano,macho,NA,27,NA,blanco,NA,49,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:54:27.369 - Status: OK,1,2024-02-27T20:54:27Z,FALSE,2.35478333234787
andino,macho,827.57,26,19,tricolor,sano,62,Ser. No.: 6543BF2-X - Date: 2024-02-27 15:59:15.122 - Status: OK,1,2024-02-27T20:59:15Z,FALSE,4.795883333683014
andino,hembra,647.57,NA,NA,rojizo,NA,48,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:11:30.09 - Status: OK,1,2024-02-27T21:11:30Z,FALSE,12.249466665585835
andino,macho,622.25,NA,17,negro,sano,64,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:13:31.415 - Status: OK,1,2024-02-27T21:13:31Z,FALSE,2.022083334128062
andino,hembra,NA,24,NA,tricolor,NA,51,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:16:14.139 - Status: OK,1,2024-02-27T21:16:14Z,FALSE,2.712066666285197
andino,macho,719.97,21,18,marrón,sano,59,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:20:51.058 - Status: OK,1,2024-02-27T21:20:51Z,FALSE,4.61531666914622
peruano,macho,820.52,30,20,blanco,sano,20,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:21:50.237 - Status: OK,1,2024-02-27T21:21:50Z,FALSE,0.9863166650136312
híbrido,macho,664.63,26,20,tricolor,sano,49,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:27:50.321 - Status: OK,1,2024-02-27T21:27:50Z,FALSE,6.001400001843771
peruano,hembra,626.6,NA,19,blanco,sano,40,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:29:54.453 - Status: OK,1,2024-02-27T21:29:54Z,FALSE,2.06886666615804
peruano,hembra,703.97,26,17,blanco,sano,65,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:36:10.036 - Status: OK,1,2024-02-27T21:36:10Z,FALSE,6.259716665744781
andino,macho,629.52,23,18,marrón,sano,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:37:40.07 - Status: OK,1,2024-02-27T21:37:40Z,FALSE,1.5005666653315226
peruano,hembra,546.48,25,18,marrón,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:46:01.957 - Status: OK,1,2024-02-27T21:46:01Z,FALSE,8.364783334732056
peruano,hembra,783.1,NA,18,marrón,sano,14,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:53:56.003 - Status: OK,1,2024-02-27T21:53:56Z,FALSE,7.900766666730245
peruano,hembra,705.86,25,18,pintado,sano,10,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:55:33.226 - Status: OK,1,2024-02-27T21:55:33Z,FALSE,1.620383334159851
andino,macho,752.72,25,18,marrón,sano,46,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:56:38.462 - Status: OK,1,2024-02-27T21:56:38Z,FALSE,1.0872666637102764
peruano,macho,914.19,25,20,blanco,sano,56,Ser. No.: 6543BF2-X - Date: 2024-02-27 16:59:59.954 - Status: OK,1,2024-02-27T21:59:59Z,FALSE,3.3582000017166136
peruano,macho,NA,30,20,pintado,NA,29,Ser. No.: 6543BF2-X - Date: 2024-02-27 17:01:20.035 - Status: OK,1,2024-02-27T22:01:20Z,FALSE,1.3346833348274232
peruano,macho,694.09,30,19,blanco,sano,40,Ser. No.: 6543BF2-X - Date: 2024-02-27 17:01:38.51 - Status: OK,1,2024-02-27T22:01:38Z,FALSE,0.3079166650772095
andino,macho,NA,NA,19,blanco,NA,62,Ser. No.: 6543BF2-X - Date: 2024-02-27 17:01:49.908 - Status: OK,1,2024-02-27T22:01:49Z,FALSE,0.1899666666984558
peruano,macho,811.28,28,NA,negro,NA,37,Ser. No.: 6543BF2-X - Date: 2024-02-27 17:02:05.074 - Status: OK,1,2024-02-27T22:02:05Z,FALSE,0.25276666482289634
peruano,hembra,575.11,28,19,negro,sano,11,Ser. No.: 6543BF2-X - Date: 2024-02-27 17:02:11.226 - Status: OK,1,2024-02-27T22:02:11Z,FALSE,0.10253333648045858
andino,macho,679.33,22,NA,tricolor,NA,12,Ser. No.: 6543BF2-X - Date: 2024-02-28 08:08:01.108 - Status: OK,1,2024-02-28T13:08:01Z,FALSE,NA
americano,macho,831.99,NA,23,marrón,sano,18,Ser. No.: 6543BF2-X - Date: 2024-02-28 08:19:09.523 - Status: OK,1,2024-02-28T13:19:09Z,FALSE,11.140249999364215
peruano,hembra,874.22,21,18,negro,gordo,46,Ser. No.: 6543BF2-X - Date: 2024-02-28 08:21:57.253 - Status: OK,1,2024-02-28T13:21:57Z,FALSE,2.7955000003178916
andino,hembra,683.31,NA,16,tricolor,gordo,49,Ser. No.: 6543BF2-X - Date: 2024-02-28 08:35:35.877 - Status: OK,1,2024-02-28T13:35:35Z,FALSE,13.64373333454132
peruano,macho,793.41,29,NA,marrón,NA,12,Ser. No.: 6543BF2-X - Date: 2024-02-28 08:40:03.255 - Status: OK,1,2024-02-28T13:40:03Z,FALSE,4.456300000349681
